stem,source_format,stat_type,gov_org,cell,rule_id,n_tables,n_tables_pass,n_tables_fail,n_tables_abstain,file_state,c1_passed,c1_skipped
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-01,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-02,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-03,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-04,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-05,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-06,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-07,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-08,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-09,1,0,0,1,abstain,True,True
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-10,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-11,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-12,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-13,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-01,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-02,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-03,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-04,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-05,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-06,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-01,1,0,1,0,fail,False,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-02,1,0,0,1,abstain,True,True
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-03,1,0,0,1,abstain,True,True
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-04,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-05,1,1,0,0,pass,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-06,1,0,0,1,abstain,True,False
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-07,1,0,0,1,abstain,True,True
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-08,1,0,0,1,abstain,True,True
00450071_000008524968,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-09,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-01,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-02,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-03,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-04,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-05,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-06,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-07,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-08,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-09,1,0,0,1,abstain,True,True
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-10,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-11,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-12,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-13,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-01,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-02,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-03,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-04,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-05,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-06,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-01,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-02,1,0,0,1,abstain,True,True
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-03,1,0,0,1,abstain,True,True
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-04,1,0,1,0,fail,False,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-05,1,1,0,0,pass,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-06,1,0,0,1,abstain,True,False
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-07,1,0,0,1,abstain,True,True
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-08,1,0,0,1,abstain,True,True
00450071_000008628795,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-09,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-01,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-02,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-03,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-04,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-05,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-06,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-07,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-08,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-09,1,0,0,1,abstain,True,True
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-10,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-11,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-12,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-13,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-01,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-02,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-03,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-04,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-05,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-06,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-01,1,0,1,0,fail,False,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-02,1,0,0,1,abstain,True,True
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-03,1,0,0,1,abstain,True,True
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-04,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-05,1,1,0,0,pass,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-06,1,0,0,1,abstain,True,False
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-07,1,0,0,1,abstain,True,True
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-08,1,0,0,1,abstain,True,True
00450071_000008703731,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-09,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-01,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-02,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-03,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-04,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-05,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-06,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-07,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-08,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-09,1,0,0,1,abstain,True,True
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-10,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-11,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-12,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-13,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-01,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-02,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-03,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-04,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-05,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-06,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-01,1,0,1,0,fail,False,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-02,1,0,0,1,abstain,True,True
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-03,1,0,0,1,abstain,True,True
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-04,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-05,1,1,0,0,pass,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-06,1,0,0,1,abstain,True,False
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-07,1,0,0,1,abstain,True,True
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-08,1,0,0,1,abstain,True,True
00450071_000008703859,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-09,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-01,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-02,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-03,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-04,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-05,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-06,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-07,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-08,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-09,1,0,0,1,abstain,True,True
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-10,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-11,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-12,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-13,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-01,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-02,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-03,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-04,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-05,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L2-06,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-01,1,0,1,0,fail,False,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-02,1,0,0,1,abstain,True,True
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-03,1,0,0,1,abstain,True,True
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-04,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-05,1,1,0,0,pass,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-06,1,0,0,1,abstain,True,False
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-07,1,0,0,1,abstain,True,True
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-08,1,0,0,1,abstain,True,True
00450071_000008739677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L3-09,1,1,0,0,pass,True,False
00450071_000008941677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-01,34,34,0,0,pass,True,False
00450071_000008941677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-02,34,0,17,17,fail,False,False
00450071_000008941677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-03,34,17,17,0,fail,False,False
00450071_000008941677,xls,基幹統計,厚生労働省,基幹統計×厚生労働省,L1-04,34,0,34,0,fail,False,False
